first_name,last_name,email,phone,date_of_birth,country,registration_date,last_login,total_orders,total_spent,loyalty_tier,preferred_category,is_active,marketing_consent
Walter,Hodge,cassandra07@example.org,001-362-763-0037x0242,1983-09-12,France,2023-01-14,2024-10-12 22:08:49,90.68530133623737,37227.84956657167,Platinum,Beauty,True,True
David,Martinez,pennyfarrell@example.net,365.580.6793,1968-04-22,United Kingdom,2021-06-27,2025-06-14 06:54:24,60.50208184056307,26634.812733838815,Silver,Automotive,False,False
Jacob,Reese,alexander45@example.com,770.413.8708x1545,1954-08-07,United Arab Emirates,2025-01-07,2025-09-05 18:56:36,17.45101780308796,47471.104104895785,Gold,Home & Garden,False,False
Jane,Foster,bvelasquez@example.net,784-367-6250x117,1959-11-03,Netherlands,2022-01-06,2025-08-07 17:15:10,16.863512646095472,46491.27513516136,Silver,Beauty,False,False
Dana,Fletcher,sarah27@example.org,870.241.5157x68131,1999-02-02,Cocos (Keeling) Islands,2020-11-10,2025-03-07 17:53:17,34.051733524055564,31358.73460828086,Platinum,Sports,True,True
Jose,Smith,acostasharon@example.net,933-833-0496x2135,2006-10-31,Algeria,2023-03-17,2024-09-18 18:12:27,58.92178054512034,27283.624680934925,Gold,Automotive,False,False
Jennifer,Stewart,burnsadam@example.org,+1-697-563-8119x54565,1963-06-02,New Caledonia,2022-10-04,2025-03-16 22:12:19,68.94537293931931,3050.1728287013716,Platinum,Electronics,True,True
Kathryn,Smith,judy17@example.org,(898)222-0640,1948-12-14,Puerto Rico,2023-03-02,2025-01-30 04:26:25,36.76704406604186,46013.75444338224,Silver,Books,True,False
Leah,Pena,anne61@example.org,001-489-589-7738x479,1953-07-28,Saint Barthelemy,2022-11-27,2025-01-09 20:11:53,81.09796737795757,25277.158947394208,Gold,Electronics,True,True
Brian,Fuentes,amandamaldonado@example.net,001-265-987-1692x9395,1953-05-31,French Southern Territories,2024-06-14,2025-05-26 13:48:58,17.300712945780855,42351.133417836136,Gold,Automotive,True,False
Joshua,Morton,tonya00@example.org,(517)680-1786,1972-06-12,New Caledonia,2024-03-03,2025-05-10 06:37:41,77.1268207463098,17649.74424177563,Bronze,Books,True,False
Roy,Tran,ohawkins@example.org,492-707-2271,1989-05-23,Japan,2023-06-25,2024-11-28 10:04:18,1.0233309170765819,49614.36777126342,Gold,Electronics,True,False
Lori,Cole,michaelsaunders@example.com,+1-627-856-6140x61247,2001-03-03,Bolivia,2025-01-31,2025-02-13 12:43:04,25.14923125215291,25920.44004055971,Silver,Automotive,True,False
Stacey,Hernandez,rebeccasmith@example.com,931-861-0257,1996-02-01,Botswana,2021-12-13,2025-03-16 17:50:36,36.29504400879122,45804.35987978803,Bronze,Sports,False,False
Andrea,Smith,bstanley@example.com,(965)480-6101x1028,1985-01-06,New Zealand,2022-01-31,2025-02-15 13:16:50,48.47632812645977,16265.042709402638,Bronze,Clothing,True,False
Calvin,Bauer,johnsondawn@example.org,944-248-0049x316,1985-03-29,Norfolk Island,2024-12-01,2025-01-31 12:35:41,16.09697689972691,11621.860224532664,Bronze,Sports,False,True
Mark,Pratt,mackamanda@example.net,+1-754-588-5375x5941,1957-06-08,Wallis and Futuna,2024-02-12,2025-05-08 07:29:21,7.415901913253695,47084.03299563703,Bronze,Home & Garden,False,True
Amanda,Sanchez,andersonjeremy@example.org,(417)718-2515,1990-02-21,Portugal,2022-07-03,2024-09-25 03:05:41,60.90743015077587,21225.005139766967,Platinum,Sports,False,True
Christine,Duarte,janet85@example.org,+1-964-312-4464x92715,1980-05-03,Guernsey,2025-07-26,2024-11-06 23:46:38,23.037229463305785,43202.54801602705,Silver,Home & Garden,True,False
Emily,Barry,moorecory@example.com,(894)655-8830x46228,2002-08-18,Nauru,2024-12-16,2025-02-19 17:34:54,7.639635368123601,9649.704938499162,Gold,Automotive,False,True
Kyle,Choi,samantha46@example.com,417.559.0050x95388,1965-10-02,Barbados,2024-06-21,2025-01-05 14:41:36,5.965804251102334,10739.091263441553,Platinum,Books,False,False
Christian,Hansen,ybishop@example.com,313.525.8601,1960-11-27,Wallis and Futuna,2023-10-18,2024-11-10 10:28:55,3.0624830775856147,19530.502135020455,Bronze,Electronics,False,True
Ricky,Oliver,fowlerdenise@example.net,590.550.2425x8789,1999-01-25,United States Virgin Islands,2022-09-02,2025-05-14 06:29:53,49.27299357009013,5907.297420487994,Bronze,Automotive,False,True
Jessica,Holloway,marquezmichael@example.org,6449927919,1973-01-12,Iran,2025-05-05,2024-12-31 14:40:40,6.281812959313077,44963.984331673564,Bronze,Clothing,False,True
Mitchell,Blanchard,nicholas16@example.net,943-884-9848,1998-01-26,Palau,2022-12-02,2025-04-13 13:52:27,18.899261032587095,-605.9718286988561,Gold,Sports,True,True
Lisa,Olson,lrichard@example.net,599.342.5857x491,1971-10-13,Liberia,2021-06-02,2024-10-29 07:25:35,56.017712098724814,933.1026762291098,Platinum,Automotive,False,False
Belinda,Dorsey,phill@example.net,001-618-896-3081x9846,1988-06-21,Kenya,2023-11-27,2024-10-04 18:17:42,37.39226058507921,24176.313026014108,Gold,Food & Beverage,False,True
Tammy,Craig,markwilliams@example.org,587-469-1922x7677,2004-08-19,Cayman Islands,2023-10-26,2024-11-14 12:02:20,44.14787054716851,36324.96088961255,Silver,Food & Beverage,False,True
Justin,Johnson,randy79@example.org,264.496.6916,1969-01-28,Saint Barthelemy,2021-03-13,2024-12-23 02:35:02,75.04892275142757,4074.297549514224,Silver,Sports,False,False
Robin,Carroll,stephengreen@example.net,+1-523-377-2049x823,1946-03-18,Mongolia,2021-06-19,2025-06-30 11:39:58,17.821832448428523,40106.661231992286,Bronze,Books,True,False
Stephanie,Reynolds,chelseyrubio@example.net,9238831549,1997-10-30,Mali,2024-11-25,2024-11-30 01:23:53,2.2966119533756597,46514.16839534825,Silver,Automotive,True,False
Willie,Gray,greenamy@example.net,(850)346-3076x882,1987-09-15,Bouvet Island (Bouvetoya),2022-07-29,2024-10-18 22:20:10,21.0980495929734,40315.675126873924,Platinum,Sports,True,False
Christina,Davis,pramos@example.net,249.268.1456x4843,1985-01-27,Mexico,2021-04-09,2025-07-04 16:35:41,42.7326993999796,25864.187221987544,Bronze,Sports,False,True
Timothy,Hill,rbarnes@example.org,+1-722-475-3582x6443,1955-12-12,Cyprus,2021-01-09,2024-09-24 04:05:38,97.93757718931212,30352.92381902374,Gold,Sports,False,True
Terri,Lynch,morrisfernando@example.net,+1-392-318-8624x1941,1967-08-30,El Salvador,2022-09-01,2025-03-16 11:19:51,74.27565372046385,39205.14505698153,Bronze,Food & Beverage,True,True
Kristi,Marshall,eric44@example.org,(336)390-9666,2005-11-13,Swaziland,2025-04-11,2024-10-30 11:15:02,57.51854663558662,18872.30069297043,Silver,Sports,False,True
Derek,Myers,wjohnson@example.net,369-245-8888x736,1984-07-09,Switzerland,2022-09-04,2025-09-13 13:43:02,58.61602504984088,40864.33429412568,Bronze,Food & Beverage,False,False
Kevin,Barron,mburgess@example.net,(390)669-9961,1967-05-09,Hungary,2022-12-05,2025-03-29 05:02:08,72.57859595100575,40768.00008538105,Bronze,Clothing,False,True
Erica,Cobb,smithpeter@example.com,726-689-6820x717,2002-01-12,Indonesia,2025-02-23,2025-03-01 04:03:14,42.02690390289157,34631.74417783329,Silver,Automotive,False,True
William,Smith,mowen@example.com,502-376-3504,1954-02-24,Faroe Islands,2022-08-10,2024-10-08 12:16:44,66.0313108851064,12444.40796451543,Bronze,Beauty,False,False
Kimberly,Brown,aprilmejia@example.com,001-255-365-6465x1087,1988-04-22,Brunei Darussalam,2021-06-25,2024-11-22 10:55:17,45.752699070588534,35721.96177090644,Silver,Food & Beverage,True,True
Andrew,Myers,matthew37@example.net,3946962984,1985-01-02,Norway,2020-11-12,2025-03-04 18:00:06,94.2402386154852,10528.023519161323,Silver,Home & Garden,True,True
Matthew,Wright,laurenvargas@example.net,001-365-823-5459x516,1958-03-12,Martinique,2024-03-06,2025-03-08 07:14:47,55.007180422786256,47281.30463297047,Bronze,Beauty,True,True
Michael,Blake,gsanchez@example.com,909.249.7890x418,1951-07-02,Netherlands Antilles,2023-03-03,2024-12-09 14:03:10,5.561524516628824,4037.681665812123,Platinum,Clothing,True,True
Thomas,Owen,hillstephanie@example.com,432-961-1922x287,1950-05-31,Indonesia,2024-02-03,2025-05-04 17:23:27,30.652728044947004,13130.057648246504,Gold,Books,True,True
Warren,Jones,emma80@example.com,301.459.7593,1989-03-03,Micronesia,2024-04-22,2024-11-11 18:46:56,83.12748677623367,31821.44245555531,Gold,Books,False,False
Luis,Snyder,lopezjeffrey@example.com,540.634.7828x7852,1952-02-02,Mauritania,2025-01-28,2025-04-26 23:22:58,53.880851534220035,6081.366501365928,Platinum,Food & Beverage,False,False
William,Fuentes,fbenson@example.net,899-852-5116x2896,1974-12-10,San Marino,2021-06-05,2025-02-02 09:13:27,41.360291218853106,6094.125220700507,Platinum,Books,True,True
Joseph,Salinas,pauljohnston@example.org,383.375.6711,1971-07-07,United Kingdom,2021-12-10,2025-08-08 21:58:12,64.73747498836701,30778.339799976828,Silver,Sports,False,False
Joy,Kirk,charleslewis@example.com,(969)502-4586,1968-05-11,Sierra Leone,2023-07-03,2025-07-02 23:43:08,20.215251984948097,13016.705674148323,Gold,Automotive,True,False
Amy,Payne,rachael04@example.com,+1-320-586-7810x390,1968-09-08,Micronesia,2023-06-17,2025-01-02 05:28:29,77.340946736048,46073.98998557192,Gold,Automotive,False,True
Justin,Jackson,cooperdana@example.net,(638)215-6541,1970-09-04,Switzerland,2025-05-29,2025-08-19 02:33:57,93.66370824557038,3961.43218427542,Platinum,Beauty,True,True
Michael,Rogers,karennguyen@example.com,4343042518,1990-05-19,Svalbard & Jan Mayen Islands,2024-12-22,2025-05-04 10:28:41,83.91937162292014,34464.055799549016,Bronze,Food & Beverage,False,True
Eileen,Zimmerman,wrighttravis@example.com,708.249.6783,1963-12-22,Martinique,2023-09-24,2025-01-14 00:10:43,9.4823960888076,12900.758025875666,Bronze,Home & Garden,False,False
Sarah,Montoya,raymondbell@example.com,235.212.9201,1959-03-11,Syrian Arab Republic,2024-09-22,2024-12-12 04:39:09,58.01907435839679,39283.54464029024,Silver,Home & Garden,True,True
John,Silva,sarah03@example.com,206.295.8144x68318,2006-06-17,Greenland,2023-03-17,2024-12-14 04:58:04,90.47474097917227,35228.88428155256,Gold,Sports,True,True
Scott,Kaiser,bclark@example.com,306.858.0774,1966-09-07,Morocco,2025-08-31,2025-08-14 01:20:39,51.69099218901659,26999.02344051653,Silver,Automotive,True,True
Jonathan,Benson,paula40@example.net,961.640.2851x8763,1979-08-14,Niger,2023-10-15,2025-06-16 06:57:18,40.42232304239983,17061.41735323726,Platinum,Home & Garden,False,False
Christopher,Ross,erinweber@example.net,2143154498,1988-03-08,Norway,2023-03-21,2024-12-02 07:49:19,66.12368020258052,23184.480338993468,Gold,Home & Garden,False,False
Susan,Ramos,justin17@example.org,7746042918,1964-07-07,Norfolk Island,2022-12-11,2025-06-02 06:30:10,33.06219537053196,4367.000605552813,Gold,Electronics,False,False
Richard,Schultz,evansdouglas@example.net,343.677.7085,1982-08-19,Latvia,2021-12-30,2025-01-11 13:18:42,62.405308333953776,22447.32077362244,Bronze,Sports,False,False
Gerald,Johnson,cmatthews@example.com,263-940-0195x140,1957-04-29,South Africa,2022-04-21,2025-02-24 16:05:46,90.49974625314871,23034.265182985884,Bronze,Sports,False,False
Warren,Maldonado,xaviercampbell@example.org,619.691.3689,1968-04-21,Hungary,2023-07-11,2025-05-06 16:35:53,55.807499016335704,26467.999179173676,Platinum,Home & Garden,False,False
Gary,Patterson,tracy13@example.com,001-768-571-1653x801,1980-04-09,Svalbard & Jan Mayen Islands,2024-07-28,2025-02-13 02:07:54,21.422825486463104,5406.322255347067,Bronze,Beauty,True,True
Justin,Terrell,gbell@example.com,674.223.5466x4815,2006-09-26,Moldova,2024-08-26,2025-01-24 07:36:08,56.15371439299628,33838.81972265297,Platinum,Beauty,True,True
Caitlin,Rodriguez,johnsonmichael@example.com,+1-694-852-0510x14274,1968-09-18,Bahrain,2024-02-17,2024-11-06 08:09:23,38.09023676088982,46937.29898788162,Silver,Home & Garden,False,False
Jacqueline,Jensen,tgrimes@example.org,268-833-8218x211,2000-10-23,Tuvalu,2025-01-09,2025-06-13 05:11:09,77.62728679041844,12034.048487201357,Platinum,Beauty,False,False
Stephanie,Ryan,vhansen@example.net,001-380-461-0508x840,2002-08-03,Algeria,2020-10-20,2024-09-26 00:00:29,88.01803569439464,5032.924178003919,Bronze,Automotive,False,True
Jordan,Pace,joneswilliam@example.com,+1-902-580-2713x1437,1960-10-13,New Caledonia,2022-04-10,2025-05-22 23:23:27,71.09754407958832,9525.121998875935,Platinum,Books,True,True
Gary,Evans,uholmes@example.net,+1-830-493-8555,1995-04-21,Cambodia,2024-01-25,2025-07-29 16:16:08,77.61890034618705,35590.24435189734,Platinum,Beauty,False,True
Michael,Horton,daltonmichelle@example.com,(326)907-4092x2898,1964-10-23,Rwanda,2024-03-07,2024-12-05 23:49:41,46.96928135272549,21406.3964664213,Silver,Beauty,True,True
Makayla,Grimes,dhoward@example.com,+1-700-925-8197,1971-07-04,Korea,2024-11-07,2025-08-25 10:59:56,54.38775239556173,4567.502178702007,Gold,Clothing,True,False
Christie,Ramsey,mollymorgan@example.org,(424)563-2859x8770,2002-01-27,Somalia,2022-09-21,2025-06-24 05:20:46,-2.2745148385601754,17023.164599628748,Silver,Sports,True,True
Carlos,Taylor,loverichard@example.com,(682)862-2551x175,1988-12-14,British Virgin Islands,2024-06-03,2025-04-12 15:12:32,74.78586254247998,39108.8418620969,Bronze,Sports,False,True
Ronald,White,robert49@example.net,+1-888-353-6190,1981-07-30,Northern Mariana Islands,2025-05-06,2025-01-02 00:55:00,90.32113774880847,1509.6610524337548,Silver,Beauty,False,True
Albert,Romero,andrea41@example.org,001-465-968-6246x24780,1999-07-05,Congo,2020-11-11,2025-01-14 10:39:09,6.020335185002663,7704.492947324041,Gold,Books,False,True
Theresa,Jones,patricia78@example.net,3787248870,2004-11-14,Togo,2024-03-19,2024-12-08 21:40:26,8.405376876756073,27523.676429374536,Bronze,Automotive,False,False
Robert,Allen,reidheather@example.net,571-948-9243,1984-09-18,South Africa,2021-10-31,2024-12-06 01:32:43,75.2898082056271,5089.781977253511,Bronze,Electronics,True,True
Danielle,Reyes,mvilla@example.net,+1-944-863-4443x73413,1991-04-14,Niue,2024-07-21,2025-09-01 03:47:48,38.6330620116577,19420.808858159413,Gold,Home & Garden,False,True
Sara,Austin,zoe51@example.org,4626524730,1979-06-05,Netherlands Antilles,2021-06-25,2024-12-08 09:08:51,18.493153427554816,15526.019508750478,Bronze,Books,False,False
Miguel,Moore,gmedina@example.net,316-854-0694x11373,2000-01-11,Ecuador,2022-05-07,2025-09-01 16:20:52,69.23259531199156,11898.638524910602,Platinum,Home & Garden,False,True
Maria,Phillips,hansenallison@example.net,931.521.1684x890,1949-09-13,South Africa,2022-01-21,2025-09-13 03:59:17,104.11535763727296,38520.97804595744,Bronze,Home & Garden,False,True
Jeremy,Zuniga,hernandezjasmine@example.net,+1-616-712-6792,1947-07-02,Congo,2021-02-20,2025-07-02 02:11:28,70.20038693079569,12055.592635876987,Gold,Sports,False,True
Amber,Bowman,hallcolin@example.com,001-961-444-9175x395,1946-07-03,Nigeria,2025-06-22,2024-12-21 13:25:30,88.4929632465832,37906.02811105876,Gold,Food & Beverage,True,False
Natasha,Ortiz,chelseamendez@example.com,(214)332-4597x80514,1994-07-13,Antigua and Barbuda,2021-06-22,2025-02-02 12:05:12,58.35360588764435,19470.01451914217,Platinum,Automotive,False,True
Cynthia,Dunn,zachary59@example.net,+1-889-400-5868x07611,1973-10-23,Georgia,2022-01-27,2025-06-02 08:17:56,92.7036974982356,42084.9182096833,Silver,Beauty,False,True
Michelle,Johnson,amccarthy@example.org,3584733527,1996-03-17,Cayman Islands,2025-03-31,2024-10-23 03:15:12,14.327593939229855,24222.10526041497,Platinum,Automotive,False,False
Brian,Cantrell,cespinoza@example.net,+1-737-929-7833x377,1987-05-08,Holy See (Vatican City State),2022-02-24,2025-07-28 15:39:39,27.733359684130473,8067.0570171955,Gold,Automotive,True,False
Benjamin,Miller,floydjames@example.net,(619)962-4486x9666,1976-09-28,Uruguay,2024-05-15,2025-07-16 20:02:49,56.14283583245506,47548.93207714455,Gold,Books,False,True
Scott,Hernandez,pamelanewman@example.org,409-258-2365,1948-06-02,Togo,2023-09-22,2025-03-22 22:15:51,10.676492942752803,22331.657945822553,Platinum,Automotive,True,True
Christopher,Wilkerson,roberto87@example.net,+1-529-658-0753x8314,1977-09-14,Iceland,2022-03-24,2024-09-18 09:13:06,38.40367591991539,7792.465634759043,Platinum,Food & Beverage,False,False
Susan,Booker,qgarcia@example.org,9913540538,1957-12-23,Congo,2021-07-20,2025-01-24 03:11:35,52.40537165543434,35859.264892247185,Platinum,Sports,False,True
Angela,Zuniga,markmora@example.com,001-570-912-0626x1964,1981-05-16,Central African Republic,2020-09-18,2024-09-24 12:40:29,94.45881770408396,24522.955410864295,Bronze,Books,True,False
Anthony,Cooper,hsmith@example.net,+1-966-808-7894,1987-01-05,Uruguay,2023-01-16,2025-05-21 14:39:46,33.5989167127093,36421.06441423493,Bronze,Books,True,False
Mason,Carey,anunez@example.com,(647)359-5711,1950-11-11,Chile,2023-05-05,2024-12-04 03:38:01,15.823473122420207,3633.6037384353417,Bronze,Electronics,False,False
Joyce,Montgomery,xsmith@example.net,001-884-687-7233x8698,1973-09-24,Samoa,2024-02-21,2025-07-16 23:29:05,48.17000355885838,23006.95623499187,Silver,Electronics,True,True
Joseph,Jackson,marilyn65@example.com,642-526-2151x3916,1971-03-10,India,2024-07-09,2024-10-01 18:13:53,87.52274635445224,3474.5627807494857,Silver,Sports,False,True
Joseph,Villarreal,lfowler@example.net,(793)884-3186x64090,1949-09-29,Anguilla,2023-11-27,2025-05-01 11:49:16,54.74585953425759,15757.251126468786,Bronze,Electronics,True,False
Patrick,Edwards,cervantesanne@example.net,440.389.9078x7978,1988-04-09,Syrian Arab Republic,2024-01-13,2025-04-02 02:14:56,10.89251333497886,10272.519589006324,Gold,Electronics,False,False
Monica,Nichols,christy22@example.net,001-662-492-7588x6414,2007-02-09,Benin,2022-03-26,2025-07-20 06:25:04,39.01638651559414,42791.11036034919,Gold,Electronics,True,True
Jeremiah,Blackburn,zhuynh@example.org,(370)431-4052x91514,1985-08-14,Moldova,2024-10-30,2024-09-17 10:51:05,66.47978850749638,41209.21861503935,Gold,Sports,True,False
David,Smith,christina55@example.net,(751)678-2637,1955-01-30,Malaysia,2021-01-18,2025-01-07 20:26:47,41.49422757038052,45177.61187395056,Bronze,Sports,True,True
Alyssa,Williams,gabrielle72@example.org,001-282-768-2463x5959,2004-10-26,Armenia,2024-06-04,2025-06-16 20:48:01,72.04945540600244,44862.30168209546,Silver,Food & Beverage,False,False
Michael,Baldwin,torreslogan@example.org,(331)637-8963x785,1971-05-24,Uzbekistan,2022-12-18,2025-08-30 16:36:10,-3.205925449364216,31574.532335153643,Gold,Clothing,True,True
Charles,Ross,cwilliams@example.net,+1-287-581-2261x0183,1996-05-16,Somalia,2023-08-03,2025-08-18 08:29:32,85.73734664395508,25484.472158045144,Silver,Food & Beverage,False,False
Tasha,Lee,rickywarren@example.org,+1-335-632-2713x1273,1978-06-12,Tokelau,2021-02-23,2024-10-04 23:32:32,25.286435230140754,2469.633868787606,Platinum,Home & Garden,False,True
Emily,Miller,rushrenee@example.org,001-441-483-2962,1945-09-29,Macao,2025-06-17,2024-11-26 15:30:33,56.09413888459162,37149.806228549765,Gold,Automotive,True,False
Paula,Ward,david61@example.com,+1-951-796-9452x294,2000-08-17,Cape Verde,2021-07-23,2024-11-26 15:27:49,35.65667758817422,38757.572468599225,Platinum,Clothing,True,False
Michael,Williams,munozsarah@example.com,(813)923-6350x210,1962-06-08,Bolivia,2022-08-25,2024-10-07 11:57:40,24.24222075231599,6507.64755997146,Platinum,Sports,True,False
Gail,Turner,alisonrodriguez@example.com,399.717.1827x2454,1981-09-16,Belgium,2022-07-29,2025-01-20 05:40:04,98.22160845725973,39694.64377321774,Bronze,Beauty,True,False
Lisa,Garrison,nathangarcia@example.org,(588)715-1321,1982-07-03,Azerbaijan,2025-03-27,2025-03-13 19:40:29,15.189279642545557,38656.048832855166,Silver,Books,False,True
Jerry,Johnson,brian34@example.net,225-357-7105x51710,1985-03-12,Ireland,2025-03-01,2025-07-18 11:07:38,29.94377170238639,30.647501664138417,Bronze,Beauty,False,True
Dean,Skinner,jeffreyblankenship@example.org,217-386-7862,2003-02-27,Czech Republic,2025-07-02,2024-09-24 01:46:21,23.841802947307443,30821.82354841512,Silver,Books,False,True
Micheal,Butler,johnlynch@example.org,707-822-4850x10540,1946-05-15,Turks and Caicos Islands,2022-04-11,2025-03-09 02:43:07,30.95447161166601,33462.705420722494,Platinum,Electronics,False,True
Joshua,Koch,daguirre@example.com,(305)338-6879,1977-09-07,Malawi,2023-10-19,2024-11-03 21:55:14,24.11091549805448,13277.245831806693,Platinum,Electronics,True,False
Kelsey,Stewart,ehall@example.org,001-683-735-4211x2760,1984-12-17,Canada,2022-08-28,2024-11-10 15:44:40,79.22520205719063,3698.782108756814,Bronze,Home & Garden,True,False
Ronald,Bennett,edwinfletcher@example.org,001-250-547-0112,1983-06-29,Equatorial Guinea,2024-09-25,2025-03-05 11:57:52,23.55104848645221,23277.379801505667,Silver,Beauty,True,False
Peter,Smith,melissadaniels@example.net,001-681-245-2786x50771,1972-03-21,United Kingdom,2022-12-15,2024-09-26 10:37:10,40.84114371668731,2741.518306453936,Bronze,Home & Garden,True,False
John,Rios,qlopez@example.net,+1-454-846-3606,1966-02-19,Mauritius,2025-04-09,2024-11-22 21:38:19,83.7124791390904,6632.6325703837265,Platinum,Automotive,True,False
Theresa,West,rcontreras@example.org,2084238819,1996-03-12,Saint Martin,2022-02-15,2025-03-17 20:05:18,14.32918553918788,47247.91190517513,Platinum,Automotive,False,False
Michael,Saunders,alexandergray@example.com,+1-872-839-0818x999,2001-06-20,Saint Lucia,2025-01-15,2025-09-09 20:49:11,16.55582351084421,-212.78954427022086,Gold,Clothing,False,False
Joshua,Jones,kristendouglas@example.com,560-403-2192x274,1945-01-29,Costa Rica,2022-01-01,2025-05-18 18:56:38,43.67572905822615,26553.045624448867,Bronze,Sports,True,False
Joseph,King,stacy38@example.net,001-437-275-1981x204,1999-09-19,Slovenia,2022-10-04,2024-12-19 17:22:01,38.61686356688002,46124.6198067403,Bronze,Beauty,False,False
Charles,Drake,justingordon@example.org,(494)827-8710x492,1957-07-04,Germany,2023-08-31,2024-10-21 05:56:10,16.75756519830742,12073.840525709946,Silver,Food & Beverage,False,False
Christine,Nielsen,amoreno@example.net,(749)910-6481x25970,1964-02-18,Lao People's Democratic Republic,2024-12-22,2025-09-11 00:42:02,27.062663612780682,36394.98834697511,Bronze,Food & Beverage,False,False
Michelle,Murray,proberts@example.net,001-438-905-2126x80747,1973-06-02,Rwanda,2025-06-02,2025-04-18 05:25:54,33.128204136800385,7581.032371530081,Gold,Home & Garden,True,False
Anthony,Yang,pleblanc@example.net,874-387-5633x9627,1998-11-22,French Southern Territories,2023-01-26,2025-04-27 10:07:29,47.554197332200566,37517.139952639576,Platinum,Home & Garden,True,False
Derrick,Stark,rodriguezseth@example.com,(373)683-9055,1983-06-05,Bulgaria,2022-12-22,2024-11-10 21:22:03,49.0823030997154,47028.731121278535,Platinum,Books,True,False
Grant,House,sara62@example.com,336.983.8682x5275,1992-04-30,Gabon,2024-03-18,2024-11-26 15:57:53,88.1120347960562,2419.7503910658515,Platinum,Electronics,False,True
Amber,Hudson,joshuagonzalez@example.net,(430)622-7758x940,1977-12-21,Egypt,2022-12-21,2025-02-08 15:50:22,48.26558374957798,47324.10508499964,Bronze,Books,True,False
Justin,Lamb,cruzrichard@example.net,669.561.9731,1957-10-28,Jamaica,2021-05-17,2024-11-04 05:22:00,6.942716932277794,17759.64492803362,Bronze,Automotive,True,False
Madison,Sanders,vrodriguez@example.com,407-557-4459,1967-10-04,Korea,2021-02-09,2025-03-31 15:27:25,-1.2115002535390138,6730.3241717191395,Gold,Beauty,False,False
Douglas,Wiley,salinasjoe@example.com,+1-786-522-6853x88634,1979-11-03,Pakistan,2022-02-24,2025-06-23 00:06:19,59.37046457316574,3747.2882261073414,Platinum,Sports,True,True
Joseph,Mcdowell,hannah94@example.com,+1-287-947-7933x91682,2001-05-25,Palestinian Territory,2022-12-12,2025-04-25 11:17:36,50.62435836333435,2024.506534568552,Silver,Home & Garden,False,False
Michael,Villa,stevenlee@example.com,885-824-5454x5878,1986-04-11,Holy See (Vatican City State),2021-10-07,2025-04-06 21:34:00,101.75223479704924,30333.02422661755,Platinum,Books,True,True
Angel,Cobb,cgilbert@example.net,305.997.0085x7904,1963-10-04,Liechtenstein,2022-10-23,2024-11-14 14:22:41,42.019598594391034,34729.6799328091,Gold,Beauty,False,True
Emily,Kaufman,kimberlylewis@example.com,531.354.1213x20848,1981-11-05,Uganda,2025-04-05,2025-03-07 23:20:12,6.340345071544151,30629.04084671187,Bronze,Clothing,True,False
James,Colon,sherrisanchez@example.com,7369058114,1968-08-08,Sweden,2020-09-30,2025-05-31 21:53:43,94.95116388643552,39964.45705107637,Platinum,Sports,True,False
Howard,Wolfe,shelby11@example.com,+1-470-369-2839,1977-04-13,Switzerland,2023-02-12,2025-09-11 02:32:23,31.848591959800462,31127.798665848175,Gold,Sports,False,True
Timothy,Harris,steveclark@example.com,+1-802-728-7442,1973-09-10,Aruba,2025-01-31,2025-04-22 19:54:46,55.14437935007904,44654.62359048451,Platinum,Home & Garden,True,True
Daniel,James,gallowayjohn@example.net,+1-924-550-9870x3142,1949-01-25,Seychelles,2023-01-10,2024-10-22 12:24:58,53.79168124193535,38832.86676174963,Gold,Clothing,False,True
Wayne,Davis,bryan53@example.net,(225)516-9557x2359,2001-10-22,Guyana,2022-04-26,2024-12-14 23:12:46,85.94605061137135,45159.01315499646,Bronze,Beauty,True,False
Robert,Anderson,proctorkevin@example.com,920-782-1964x854,1984-11-07,Bolivia,2021-09-24,2024-11-06 21:48:07,28.223965009255192,42725.27107668533,Gold,Food & Beverage,False,True
Katie,Pena,patricia37@example.org,9779601942,1977-01-29,American Samoa,2021-08-10,2025-06-26 12:59:20,86.0605953169562,37973.205773741196,Gold,Books,False,True
Christopher,Graves,brandon02@example.net,697-664-6060,1988-10-21,Barbados,2023-11-11,2025-06-20 07:21:45,65.57526317742757,4975.677450496769,Gold,Electronics,False,False
Andrea,Woods,cobbrachel@example.com,001-996-910-6630,1991-06-06,Papua New Guinea,2024-08-13,2024-11-23 05:07:20,2.550316390867308,24112.362037582567,Silver,Books,True,False
Melissa,Brooks,dominguezsarah@example.org,275-374-5613x265,1983-06-17,Mozambique,2024-02-26,2024-10-10 19:35:35,53.0747887286503,32459.739542653315,Gold,Home & Garden,True,True
Amy,Walton,smithdavid@example.org,001-728-806-2990x2542,1945-01-22,India,2023-04-21,2024-12-09 20:58:20,77.41586443413158,29819.516580940643,Silver,Automotive,True,False
Jodi,Huynh,qmacias@example.org,440-663-0707x68000,1945-07-04,Montserrat,2025-04-12,2025-08-16 03:02:02,24.744640420146297,13847.959544161175,Gold,Beauty,False,True
Brian,Moore,amanda07@example.com,743-590-8756,1947-02-12,Turkmenistan,2023-12-13,2025-02-05 04:25:51,58.597835196391095,7974.352347238764,Platinum,Automotive,False,True
Brittany,Carlson,andrewscott@example.org,234.327.8701,2003-10-16,Greece,2024-06-14,2024-10-25 04:45:18,92.97930630650889,2894.4928086937794,Platinum,Sports,True,False
