first_name,last_name,email,phone,date_of_birth,address,city,state,zip_code,country,registration_date,last_login,total_orders,total_spent,loyalty_tier,preferred_category,is_active,marketing_consent
Tiffany,Kent,danielrogers@example.net,6205773623,1950-01-13,"913 Amanda Circles Suite 551
Lake Stephanie, HI 88026",South Gary,Oklahoma,48827,United States of America,2021-12-17,2025-03-14 07:42:40,40.64174120860815,48400.61633174694,Platinum,Beauty,False,True
Alexander,Moore,ifarmer@example.com,440.764.3987,1998-12-18,"5044 Timothy Village
Lopezstad, KS 63071",Kirkbury,Rhode Island,16007,Spain,2022-03-26,2024-12-01 14:09:45,35.20643227757001,21023.655680399093,Bronze,Clothing,True,False
Timothy,Kim,manuel45@example.org,908-675-5487x7761,1975-04-09,"USS Gomez
FPO AP 70952",Butlermouth,North Dakota,89635,Reunion,2021-01-18,2025-04-30 23:56:18,73.50856890863662,20416.251513095132,Gold,Automotive,True,False
Sean,Roberts,grayveronica@example.net,001-572-250-4577x93817,1948-07-08,"5156 Christine Centers Suite 130
Crawfordbury, SC 96273",South Aaronchester,Nebraska,77373,Croatia,2024-10-31,2025-06-21 21:24:54,15.221767181883129,46352.36279587941,Gold,Books,False,True
Emily,Carpenter,jason15@example.net,914.720.5951,2001-09-02,"968 Todd Garden Suite 806
Jenniferberg, RI 37672",South Kaitlin,North Dakota,77695,Argentina,2022-11-06,2024-11-17 20:08:35,53.6910066729225,33247.90689266004,Platinum,Beauty,True,True
James,Walter,ycarr@example.net,864.495.5616x1048,1978-05-24,"081 Victoria Lock
East Rhondaton, HI 55049",South Julieside,Kansas,19379,Dominican Republic,2021-07-29,2025-07-28 18:26:52,69.63147709775424,28034.96881949169,Platinum,Sports,False,True
Tracy,House,erica23@example.org,+1-320-895-3951,1958-02-22,"346 Fuller Gateway Suite 032
Ericaside, IL 30026",Hodgesburgh,Virginia,23020,United Arab Emirates,2023-01-27,2025-06-15 16:12:32,37.10488992260879,25723.115534964996,Platinum,Electronics,True,False
James,Taylor,hchavez@example.net,001-866-849-3603x876,1980-04-22,"3873 Montoya Lakes
Elizabethmouth, MA 77981",Stephanieport,California,72172,Svalbard & Jan Mayen Islands,2025-04-17,2024-09-20 11:06:16,95.0334719590708,27547.217926442685,Platinum,Beauty,False,True
Vanessa,Thompson,nicole90@example.com,001-226-416-0043x18740,1947-10-17,"5529 Sierra Mill Apt. 923
Jacobfurt, MH 78623",Stevenchester,Washington,37324,Jamaica,2022-07-05,2025-01-13 02:22:02,3.0055132567234812,28164.975449723534,Bronze,Food & Beverage,True,False
Joseph,Meyer,mary30@example.org,462-558-9650x77531,2001-01-19,"97643 Schwartz Islands
East Stephanieshire, WI 98442",New Kimberlyton,Pennsylvania,02641,Jordan,2022-03-25,2025-08-26 23:07:18,73.38851664048572,14552.817557240569,Bronze,Electronics,True,True
Jackson,Stevens,sarahlewis@example.net,+1-688-681-5104x5816,1958-05-03,"PSC 2840, Box 2178
APO AP 80382",Davisfort,Nebraska,47573,Swaziland,2025-01-24,2025-04-25 13:24:40,67.75413718251438,7734.366669696149,Platinum,Food & Beverage,True,True
Timothy,Glass,xjones@example.org,001-568-867-7837x1999,1945-08-20,"974 Gary Neck Suite 767
East Patrickland, TN 61406",Stephanieland,Alaska,13181,Antarctica (the territory South of 60 deg S),2025-07-31,2025-02-10 10:51:09,49.051290195633484,1891.471585123489,Platinum,Books,False,False
Tara,Simpson,vleonard@example.com,3202835878,1978-05-12,"6885 Lynn Alley
Richardsonview, OR 04870",Port Amandastad,Nevada,04449,Micronesia,2024-11-02,2025-02-16 14:58:22,16.917560882569855,19708.71654494633,Gold,Clothing,True,True
Tiffany,Campbell,sheilapowell@example.com,001-881-488-3609x0788,1954-11-17,"2217 Moore Fields
Samanthaburgh, SD 50507",Rachelton,Mississippi,39170,Tuvalu,2023-10-06,2024-12-25 17:15:19,5.604241720552615,42551.99912347193,Bronze,Clothing,False,False
Katie,Contreras,jwarren@example.com,537.734.8293x868,1970-08-23,"74784 Skinner Square Apt. 821
Port Kathy, FM 90391",Clarkberg,New York,44300,Congo,2022-11-01,2024-10-01 18:51:41,21.54777878569336,8211.599269583578,Gold,Books,True,False
Robert,Garza,sarah17@example.net,503-304-9634,1994-01-21,"9089 Roberts Manor Apt. 844
East Franciscoborough, RI 65030",Aprilside,Kansas,28167,Algeria,2022-05-24,2025-05-30 01:27:45,10.913151794003781,31878.250958547997,Gold,Sports,False,False
Raymond,Fuentes,brandy75@example.net,+1-249-433-1165x51243,1957-12-31,"8341 Sloan Hill
Johnstonton, PW 36387",Rangelview,Virginia,76774,Norway,2023-02-05,2024-10-08 04:03:40,39.82511888951257,22002.47064448792,Platinum,Clothing,False,False
Michael,Dean,cspencer@example.org,633.760.1244x9590,1968-05-30,"1057 Williams Bypass Apt. 986
West Rebecca, SC 35494",Crawfordport,New Jersey,85469,Guyana,2023-04-28,2025-05-03 22:55:43,38.55133905109305,6835.448188438614,Bronze,Beauty,False,True
Derrick,Peterson,lorraine49@example.org,(659)906-9714,1958-07-18,"440 Thompson Locks Apt. 005
Valerieshire, MD 44491",Jamesshire,Connecticut,95436,Niue,2025-06-20,2024-10-06 04:57:59,95.07617154556426,38394.62202240367,Bronze,Electronics,False,True
Daniel,Washington,gritter@example.net,5767450181,1960-02-17,"USNS Brown
FPO AA 76309",Donaldstad,Alaska,94789,Luxembourg,2024-12-07,2024-10-12 17:31:54,20.241896348912505,1117.0734859506701,Gold,Automotive,True,False
Valerie,Hines,carlperry@example.com,001-671-211-4193x41046,2004-07-10,"756 Kelly Cliffs
North Jacob, KS 68567",South Angelaton,Washington,82844,Sierra Leone,2023-04-25,2024-11-26 19:38:48,54.98098826458167,15810.336209757344,Platinum,Food & Beverage,False,True
Michelle,Phillips,lcannon@example.org,001-629-892-1549x56381,1984-07-18,"3453 Lauren Isle Apt. 006
Hooperbury, AL 76063",Danielfort,Wyoming,22434,Trinidad and Tobago,2025-01-17,2025-04-02 07:54:29,46.271185507715806,21622.707615267445,Bronze,Automotive,True,False
Charles,Jackson,melissa46@example.com,316-311-0789,1949-02-18,"5329 Nielsen Ford
Lewisstad, NH 38358",New Nicoleport,Indiana,11940,Egypt,2022-08-27,2024-12-15 00:45:12,48.157223359394436,33515.21483379945,Gold,Automotive,True,False
Rhonda,Johnson,nicholschristopher@example.com,+1-880-958-5708x7618,1989-01-11,"6660 Ashley Corner
Lake Sabrinaport, WV 04384",Danielsstad,Hawaii,05938,Nepal,2021-02-20,2024-09-19 17:37:01,12.464246732220627,36620.35336775593,Gold,Clothing,False,False
Bruce,Clark,riverajenny@example.com,001-536-385-6957,1991-04-18,"4310 Benjamin Pass Suite 083
Sandraside, AR 94677",Jasonland,Nebraska,05564,Solomon Islands,2021-08-25,2025-01-19 22:32:26,97.05934420630022,47226.86139855368,Bronze,Clothing,False,False
Michael,Lin,mariepratt@example.org,8337455568,1959-05-18,"6578 Jacqueline Junction
South Tonya, MP 84893",South Sean,Idaho,44158,Mauritania,2022-05-04,2025-09-07 12:07:37,48.61572598975284,44948.43831621748,Platinum,Food & Beverage,True,False
Catherine,Riley,hooperjames@example.com,001-358-235-8605x594,1982-01-20,"5495 Young Groves
Greenbury, KS 32300",Davidside,Idaho,80070,Falkland Islands (Malvinas),2022-06-12,2025-01-16 16:07:27,70.50944725040591,21969.715540930392,Platinum,Books,True,False
Joseph,Johnson,dhernandez@example.net,(996)482-6549x105,1998-07-22,"5054 Park Viaduct Apt. 656
South Amanda, AR 18902",West Kerry,Utah,09819,Norfolk Island,2021-08-31,2025-01-18 16:53:49,26.750633887560582,7211.6851964997795,Bronze,Books,True,True
Jason,Hudson,matthewrollins@example.org,(298)480-2958,2000-07-28,"001 Fisher Tunnel
Krystalland, GU 82903",Andrewberg,Iowa,35440,Puerto Rico,2021-12-02,2025-03-05 11:08:42,32.50063067141681,6223.056352600141,Gold,Clothing,False,False
Johnny,Lewis,hullpeter@example.net,660.302.1828x46653,2004-06-21,"1850 Marie Corner Apt. 744
Campostown, GU 85825",Lake Patrick,Missouri,68608,Macao,2022-12-03,2024-10-13 17:34:02,71.09850031351668,3575.3585667041357,Platinum,Automotive,False,True
Theresa,Rogers,connorpalmer@example.org,4878576509,1964-01-15,"63703 Foster Loop
Princeport, VI 35043",East Melissa,Washington,44340,Cook Islands,2023-10-05,2025-02-01 12:55:07,81.82229309774341,4533.206281560165,Gold,Clothing,True,False
Mary,Jones,pmurphy@example.org,994-259-8459,1957-08-29,"02650 Ryan Route Apt. 310
New Tammy, CT 92950",West Randy,New Jersey,64414,Lebanon,2023-04-12,2025-01-23 00:34:22,31.140608414407758,27424.865542217343,Bronze,Sports,False,False
Michael,Murphy,stevenalvarez@example.net,(534)231-9989x2911,1954-09-07,"52354 Valerie Isle
Johnsonborough, MH 92720",Sarahmouth,Connecticut,07553,Heard Island and McDonald Islands,2021-03-19,2025-08-03 22:36:00,29.734236469384932,46428.970006470576,Bronze,Automotive,False,False
Jacob,Snow,uedwards@example.com,531.476.1322x79905,2003-02-07,"08025 Jeffrey Parkways Suite 952
West Patricia, RI 31578",Jordanland,Delaware,52667,Guernsey,2022-04-05,2025-02-25 11:03:58,44.420232427038464,9108.816140898403,Platinum,Home & Garden,True,False
Rachel,Garcia,ericwhite@example.net,638-639-1240,1992-01-14,"0177 Ryan Courts Apt. 415
South Mackenzieside, NV 49349",West Rebecca,Delaware,86896,French Southern Territories,2022-10-22,2025-08-31 21:33:57,71.9430448560918,37090.326710749316,Platinum,Automotive,False,False
Michelle,Stone,chrislevine@example.net,575-909-7615,1987-05-15,"Unit 2175 Box 4428
DPO AA 70818",West Jennifertown,Nevada,68802,Japan,2025-07-21,2025-02-11 14:25:49,87.63309900714518,3545.230452967487,Platinum,Food & Beverage,True,False
Christopher,Matthews,inguyen@example.org,839.975.9729,1997-12-13,"5436 Christina Cape
Wellston, AR 88196",Reedburgh,Arizona,41150,Brazil,2023-10-18,2025-06-13 06:55:55,53.33667901486354,19013.10749294355,Bronze,Clothing,True,True
Richard,Pratt,berrymarvin@example.org,+1-911-670-4876x2994,2007-01-13,"USCGC Daniels
FPO AP 99628",New Amberfurt,Connecticut,26946,Swaziland,2025-08-31,2025-05-11 12:53:18,70.01702677388678,10613.775062242745,Silver,Electronics,False,False
Julie,Reynolds,vchang@example.org,(246)694-5015,1955-11-04,"26405 Tim Lock Suite 524
Lake Paigeburgh, ID 50889",Lake Natasha,North Carolina,64740,Oman,2022-12-05,2024-12-18 03:02:34,17.395771468806938,5523.588492888952,Platinum,Beauty,False,False
Amy,Daugherty,elliottdaniel@example.org,693.607.6596x123,1971-07-12,"USS Rodriguez
FPO AP 17370",Smithburgh,Maine,60292,Wallis and Futuna,2021-02-19,2024-11-14 16:48:34,10.754917238647227,15272.217658493335,Platinum,Food & Beverage,True,True
Nancy,Gardner,kimberly33@example.com,870-995-3158,1976-09-27,"6053 Rodriguez Islands
Port Johnmouth, AL 28259",Port Peggyton,Pennsylvania,94198,American Samoa,2023-03-14,2025-04-26 03:52:12,9.550347570263943,15414.237888736607,Platinum,Home & Garden,False,False
Connie,Jones,aaron22@example.org,+1-791-297-9494x7479,1989-01-07,"Unit 9958 Box 7659
DPO AP 82469",Spencerfurt,Maryland,29399,Saint Martin,2024-01-05,2025-07-29 03:08:38,2.6993141951628123,20449.36573653556,Gold,Food & Beverage,True,True
Chris,Macdonald,iandavis@example.com,437.984.7633,2006-03-18,"23882 Cuevas Common
East Rossberg, KY 93422",New Stephaniestad,Alaska,91210,Senegal,2022-11-02,2025-08-10 02:59:09,51.445079478506074,18943.747861285796,Gold,Home & Garden,True,True
Stacy,Hernandez,richardwallace@example.org,342-731-4555x9454,1994-07-19,"830 Nicholson Trafficway
Port Pamelaside, SC 87145",Rossbury,Colorado,50695,North Macedonia,2021-01-08,2024-10-22 02:15:17,29.03665835092914,8459.535179172513,Bronze,Beauty,True,False
Roy,Robertson,chasemargaret@example.com,802-776-6778,1980-11-24,"Unit 5681 Box 6162
DPO AE 75692",Lake Deborah,Georgia,65898,Saint Lucia,2025-04-16,2025-07-19 01:44:42,25.662129538826573,11943.030556268142,Gold,Beauty,True,True
Jeffrey,Gardner,danielle02@example.org,+1-353-939-8562x198,1982-02-26,"3769 Moore Walks Apt. 636
Hernandezfort, WV 27371",Wyattstad,Connecticut,99741,Turkmenistan,2023-04-02,2024-09-22 01:53:17,10.118273290742312,5135.084173269648,Platinum,Home & Garden,False,True
Ashley,Schmidt,iarmstrong@example.org,257-529-5167x485,1995-04-06,"323 Gordon Forges
Hollowaychester, WA 49694",Melissaville,Illinois,81354,Isle of Man,2024-04-13,2024-11-01 21:38:14,84.05840289965487,26936.564065522118,Platinum,Clothing,True,False
Leslie,Delacruz,robinsonlaura@example.net,419-968-6040x38496,1958-09-08,"66528 Bryant View Suite 033
New Jacobton, IA 55388",South Melissa,Delaware,35846,Slovakia (Slovak Republic),2024-10-22,2025-03-18 22:51:20,93.80744350011342,19501.651696053967,Silver,Electronics,True,True
Steven,Hoover,margaretpowers@example.com,+1-859-292-1602x74257,1966-05-21,"6451 Candace Locks
Fowlerland, WI 97488",Lucasbury,Louisiana,28440,Eritrea,2023-06-28,2024-10-01 02:52:36,40.77662746194663,45882.97969343236,Platinum,Automotive,True,False
Virginia,Phillips,teresakennedy@example.net,(380)315-7223,1973-07-07,"Unit 4216 Box 6483
DPO AA 26323",Lake April,Georgia,15626,Northern Mariana Islands,2021-08-31,2025-08-12 19:07:00,39.81856061971391,49411.35360508318,Silver,Sports,False,True
Vanessa,Reed,melissa07@example.org,001-935-967-7276x8413,1965-02-07,"USS Chan
FPO AP 69772",Rosstown,Indiana,22299,Estonia,2021-03-06,2024-10-16 10:37:16,24.698858474869997,42354.05783416288,Bronze,Books,False,False
Angelica,Keller,garzadawn@example.net,947-849-2283x01075,2005-12-21,"07841 Cheryl Locks
Currybury, NM 72429",Robinsonville,Arkansas,50976,Lao People's Democratic Republic,2024-10-22,2025-07-11 16:06:55,17.606786382119783,10392.64069678865,Bronze,Electronics,False,False
Ryan,Rivera,katelynguerrero@example.com,+1-622-591-0051,1969-09-21,"336 Lewis Lights
South David, WI 02137",Velasquezton,Wyoming,06923,Bangladesh,2023-03-31,2024-12-11 10:29:53,28.487079539710297,49888.599948391486,Silver,Food & Beverage,True,True
Laura,Herrera,michele28@example.org,+1-301-984-2853x66862,1988-09-27,"8898 Hammond Orchard Suite 727
Chapmantown, DE 00859",Boydburgh,Connecticut,60277,Malawi,2025-04-16,2024-12-11 11:44:00,27.62999832091106,19995.802313436267,Silver,Electronics,False,False
Julie,Carter,kmann@example.com,001-505-546-9848x03061,1996-04-27,"98117 Anthony Road Suite 487
Pamelamouth, CT 35327",Sheliamouth,Washington,78164,Gibraltar,2022-01-12,2024-10-27 16:09:58,61.58195799162847,12940.390697904473,Silver,Home & Garden,True,True
Christopher,Willis,rhonda56@example.org,001-765-454-1039x48060,1970-05-25,"87339 Wilson Terrace
Gonzalezview, AR 40386",New Robert,Delaware,71682,Libyan Arab Jamahiriya,2022-01-25,2025-07-24 03:49:42,51.955139554915206,29283.753145755323,Bronze,Home & Garden,True,True
Robert,Williams,alexander91@example.com,001-762-640-3259x019,1978-07-27,"16675 Smith Tunnel Suite 804
West Lauren, GU 04328",East Aaron,Rhode Island,84812,Yemen,2023-01-30,2025-04-16 08:41:19,64.29904935855484,39060.816628744135,Silver,Food & Beverage,True,True
David,Nelson,heatherwashington@example.com,(584)930-3776,1970-03-28,"541 Weber Squares
South Caleb, AK 27562",Thomasfurt,Arkansas,38584,Dominica,2022-03-17,2025-03-26 11:49:32,42.55686094346784,38643.18583241542,Gold,Electronics,False,False
Justin,Mann,robinsonanne@example.org,+1-330-916-3085,1945-07-09,"8057 Caroline Forges
North Jonathon, NJ 85066",South Tammy,Michigan,80019,Switzerland,2021-06-26,2025-02-06 04:03:34,59.400814950114665,35832.757312949005,Bronze,Sports,True,False
Deborah,Barber,heatherpreston@example.net,827.648.2371,1998-03-26,"0174 Erin Springs
North Juan, WV 16988",North Jacob,Nebraska,59600,Saint Martin,2024-03-28,2025-06-07 16:11:50,60.17295761843447,30528.59593382184,Silver,Books,False,False
Jackson,Brown,michelle16@example.org,(433)706-8787x2229,1951-02-04,"USNV Jackson
FPO AE 01578",Simsview,South Carolina,60336,Timor-Leste,2025-02-21,2025-08-13 02:50:43,4.138618363006211,11772.736974170777,Silver,Home & Garden,False,True
Judith,Parker,nancy86@example.com,640.258.9203,1981-10-12,"6317 Kathleen Green
South Jeffreystad, WI 44241",South Gabriellestad,Arizona,14672,Ethiopia,2024-10-04,2025-02-24 01:02:52,44.791135427229705,12710.920580474887,Gold,Clothing,True,True
Caitlin,Carpenter,evansjohn@example.net,330.785.9777x215,1953-12-19,"47348 Kelly Springs
New Stevenland, VT 45710",South Jeffreytown,Wisconsin,21569,Norfolk Island,2022-05-02,2025-07-31 12:45:37,52.85981306512186,3789.4364906906217,Gold,Sports,True,True
Diana,Monroe,charles26@example.net,211-262-8796x01053,1971-08-14,"262 Jennifer Row
Port Zoeville, WY 44802",New John,New Mexico,05078,Cyprus,2023-04-07,2025-02-01 14:34:07,82.82807265920698,23950.733382908304,Gold,Home & Garden,False,True
Dennis,Scott,marcia22@example.com,001-783-858-3071,1955-06-03,"37607 Chambers Roads Apt. 282
North Lisaport, OH 68070",Theresaberg,Virginia,45842,Austria,2022-11-30,2025-01-01 21:55:47,28.67739991694731,3329.58565861439,Bronze,Electronics,True,True
Robert,Stafford,alexander37@example.org,287-626-7964,1950-02-14,"8398 Campbell Trace Suite 768
East Lindsaymouth, NM 11064",Port Lindaton,North Dakota,73330,Chad,2021-08-14,2025-06-26 09:40:50,47.0138020375694,18618.050856044483,Bronze,Beauty,False,True
Austin,Walton,delacruzlaura@example.net,001-292-999-4065x142,1993-02-17,"8258 Serrano Flat
North Manuel, NM 44604",Bonillaburgh,Virginia,10218,Peru,2023-01-05,2025-08-11 15:29:14,8.19536137589395,6174.783344693742,Gold,Sports,True,False
Jonathan,Ward,hlee@example.com,392.952.0981,1976-08-26,"704 Lambert Plaza Suite 658
Michaelton, ID 90366",New Waynetown,Delaware,59089,Mauritania,2025-03-08,2025-07-27 02:30:17,0.7381595781328616,14103.751038740516,Silver,Automotive,False,False
Brian,Johnson,fordsarah@example.com,(993)408-7634x7379,1983-06-10,"95506 Shawna Shoal
West Patrick, AZ 94313",West Barbaratown,Nebraska,56928,United States Minor Outlying Islands,2023-03-28,2025-06-22 04:03:07,47.953218826101754,598.0520282814551,Silver,Sports,False,True
Justin,Becker,michelleharris@example.com,+1-517-472-1674,1978-02-22,"006 Kaufman Station Apt. 217
Davisshire, KY 09483",West Erinville,Pennsylvania,25982,Korea,2023-10-07,2024-11-01 08:10:02,77.48779372699848,25151.00860487191,Bronze,Beauty,True,False
Christopher,Murray,samanthahayden@example.org,9087616334,2001-09-21,"6761 Mejia Square Apt. 432
Port Juliemouth, VI 88386",Chandlertown,Arkansas,53264,United Arab Emirates,2021-06-08,2025-01-20 23:23:40,35.50911892301233,22341.115737182667,Gold,Food & Beverage,False,False
Jason,Osborne,kellerpreston@example.org,+1-438-901-4129x858,1961-02-03,"46874 Good Bypass
North Andrew, SC 23762",Lake Samantha,Delaware,91341,Norfolk Island,2025-08-25,2025-09-12 04:06:18,80.19345723917802,31502.340322584656,Gold,Electronics,True,False
Cynthia,Arroyo,gtaylor@example.org,632-447-4800x8713,1960-03-18,"6807 Daniel Ports Suite 167
Lake Theodorechester, RI 86767",Lake Bradleyville,California,18717,Brunei Darussalam,2024-09-09,2025-06-17 18:58:15,47.73649008030448,682.5052801984762,Silver,Home & Garden,True,False
Theodore,Delacruz,gsmith@example.org,(520)674-5990x441,1988-01-14,"USNV Nguyen
FPO AE 50793",Rogerbury,Tennessee,18510,Hong Kong,2024-04-26,2024-09-30 14:21:16,26.65180079347339,32770.98590524961,Bronze,Books,True,True
Tonya,Henry,megan28@example.net,991.242.5748x486,1996-11-13,"434 Patricia Lane
Lake Samantha, VI 30815",East Rebecca,Utah,23824,Croatia,2024-12-22,2024-10-02 03:09:28,6.7303226572049235,21037.202972868323,Platinum,Food & Beverage,False,False
Teresa,Johnson,dpadilla@example.com,+1-971-402-2377x357,1983-09-18,"1250 Adam Ways Apt. 592
West Danielport, TN 53705",North Michaelbury,Michigan,64858,Palau,2023-07-17,2025-07-14 22:00:23,79.41097800896415,8694.691268564779,Bronze,Electronics,True,False
Karen,Craig,pmiranda@example.com,5794897321,1999-07-12,"20624 Eric Unions Apt. 009
North Nicoleborough, ND 57623",Lake Ericton,Minnesota,75650,Spain,2023-04-02,2024-11-01 13:05:23,28.699353577808537,24837.332230772652,Bronze,Food & Beverage,True,True
Robert,Howard,rsharp@example.org,(924)559-2821x01082,1970-07-18,"34053 Wheeler Corner
East Craig, HI 69514",West Stacey,Nebraska,12889,Burkina Faso,2024-01-06,2025-05-12 06:35:40,70.04761109527685,29427.241488493204,Gold,Sports,False,True
Mary,Fleming,ronaldclark@example.com,652-486-4796x98134,1972-09-19,"5027 Nicholas Well
East Tamara, WV 45699",Charlesside,Oklahoma,41102,Pitcairn Islands,2024-06-15,2024-11-14 04:13:35,10.774484540972718,27176.797238518877,Platinum,Automotive,False,False
Scott,Ross,larrywalker@example.net,385-809-4428x084,1965-08-04,"6515 Leslie Spring
New Kathrynview, MA 40258",North Bryanhaven,Indiana,94234,Svalbard & Jan Mayen Islands,2021-11-26,2025-02-13 01:38:32,82.8634956412015,47188.94306089186,Platinum,Automotive,False,False
Dawn,Wood,haneybrian@example.org,001-689-889-1076x482,1954-01-10,"08894 Kelley Extensions
South Devon, UT 24345",Lake Rebeccaberg,Louisiana,59311,Greece,2022-08-22,2024-09-27 00:13:08,29.49649389902695,35755.77704233887,Bronze,Electronics,False,True
Troy,Martinez,zflores@example.com,328-204-8952x097,1961-02-28,"PSC 4644, Box 1586
APO AE 16735",Lisafurt,New Jersey,09080,Brazil,2024-12-06,2025-09-04 00:05:21,49.096416714296744,24850.096672959797,Silver,Clothing,True,False
Jennifer,Watts,twhite@example.net,001-817-702-5295x069,1988-03-25,"PSC 9909, Box 3000
APO AP 53485",Lake Kristin,Iowa,32845,Sri Lanka,2024-08-25,2025-01-08 22:35:45,3.9349869777501914,3069.6910959236266,Silver,Sports,True,True
Kevin,Shelton,thomaschristopher@example.net,939.703.8245,1970-01-28,"967 Johnson Stream
North Robertoside, MT 02604",Danielmouth,Virginia,81527,Israel,2021-03-21,2025-06-28 00:52:56,9.41301049992381,17425.383468902975,Platinum,Electronics,True,True
Joshua,Harris,whiteeric@example.com,+1-512-212-8661,1994-10-15,"7195 James Lodge
East Allen, FM 43747",East Josephton,Oregon,24505,Albania,2024-06-15,2025-02-02 21:34:22,-0.4199095950188487,40953.95178811708,Bronze,Food & Beverage,True,True
Peter,Haley,bellthomas@example.com,9248095198,1984-02-09,"434 Courtney Rapid
South James, MP 98334",Williamton,Kansas,65114,United Kingdom,2021-06-23,2025-01-23 03:01:34,51.96647952425572,22348.459728315254,Gold,Electronics,True,True
Michael,Bauer,christopher94@example.com,(908)631-7426x6315,2002-01-18,"0407 Mcdaniel Club
East Pamelaton, FL 92577",Lake Jessica,Ohio,78170,Ukraine,2021-02-10,2024-10-10 04:18:35,22.229335171506985,28451.84784532182,Platinum,Home & Garden,False,True
Antonio,Paul,lindsay26@example.net,001-754-584-3854x4025,1979-06-10,"732 Paul Plaza
Haneyfurt, IL 14841",Matthewland,Wisconsin,75719,Algeria,2022-03-15,2025-07-23 23:33:24,3.0721556351400596,45120.75938791233,Bronze,Electronics,True,True
Thomas,Delacruz,eblack@example.com,983.967.1373,1963-04-18,"97050 Brandon Cove Suite 632
Benjaminberg, KY 35972",North Annetteburgh,Alaska,41973,Maldives,2024-08-21,2024-10-26 02:01:27,30.9707749025319,11970.703941598766,Silver,Clothing,True,True
Joe,Gonzalez,veronica91@example.net,(851)792-8280x391,1946-03-05,"13247 Carr Union
Pamelastad, SD 70461",Chrisbury,Missouri,23023,Malawi,2024-08-28,2025-04-26 16:24:47,59.65492972654905,13498.348930693115,Bronze,Electronics,True,True
Tracy,Castro,weeksmichele@example.com,001-394-827-9131,1950-02-05,"4940 Carl Radial Apt. 029
Lake Brittanyport, SD 23400",Lake Andres,Maryland,97526,Norway,2023-01-03,2025-02-26 17:19:23,3.876922154671034,40536.75215214934,Gold,Clothing,True,True
Brooke,Johnson,pshaw@example.com,(367)897-4045x509,1999-04-19,"PSC 0454, Box 8011
APO AA 49942",South James,California,16763,Peru,2024-10-26,2025-02-22 12:40:33,59.62805476943078,31230.99589603509,Platinum,Automotive,False,True
Emily,Gray,jbruce@example.com,(355)991-3322x216,1970-08-27,"6036 Mcgee Falls Suite 925
Peterfurt, NM 38804",North Zacharyshire,Mississippi,39588,Martinique,2025-01-28,2025-05-09 01:06:03,39.695838917360994,23950.042669179886,Platinum,Home & Garden,False,False
Shannon,Duncan,ariddle@example.org,001-751-497-8813,1952-04-17,"2461 Norma Garden Suite 699
South Lori, KS 84442",New Donnaville,Ohio,17609,Faroe Islands,2024-01-24,2025-07-25 14:48:03,92.42745896762244,19465.718318360676,Gold,Sports,False,False
Bradley,Perry,ncarson@example.com,001-958-791-8877x329,1966-11-08,"Unit 4582 Box 9446
DPO AP 44485",Phillipshire,Georgia,84419,Slovakia (Slovak Republic),2021-01-23,2025-06-29 10:45:36,95.04169761883173,9069.167492761751,Gold,Electronics,True,True
Glenn,Collins,nicholas67@example.org,+1-674-683-0742x2075,2001-02-23,"8995 Daniel Points Apt. 216
New Zacharymouth, MS 29817",North Dylanhaven,Georgia,92114,Russian Federation,2023-11-21,2025-06-30 19:10:30,15.527122243131055,5355.862263065109,Gold,Books,True,True
Nicole,Bolton,emily59@example.com,725.403.3520x800,1969-05-09,"7768 Elizabeth Drive Suite 984
Lake Elizabethbury, TX 17931",Romeromouth,South Carolina,13958,Tunisia,2022-01-19,2025-06-23 01:37:54,1.246813813290648,30016.610838085417,Platinum,Electronics,False,False
Julie,Gardner,iduran@example.net,+1-557-543-5071x631,1969-01-24,"6154 Santos Pike
New Jenniferbury, OR 66185",Bettymouth,Kentucky,24448,Timor-Leste,2022-10-15,2025-02-26 03:04:40,68.66581151660547,31312.846051473425,Platinum,Beauty,False,True
Karen,Perez,eric11@example.org,788-711-5858,1949-08-21,"38938 Tina Center Suite 518
Jeremyberg, NY 99421",Jeremyfort,Montana,28986,Andorra,2023-11-08,2025-08-30 12:45:50,66.80147646233941,8973.955312219581,Bronze,Clothing,False,False
Rachel,Simon,sandovalsarah@example.com,(994)240-6398x461,1947-06-13,"835 Brown Walks Suite 516
Garyland, MI 08489",Arellanoburgh,West Virginia,78444,Uganda,2022-08-11,2025-05-18 06:37:25,5.1999059561917145,41766.78104398029,Platinum,Beauty,False,False
Reginald,Choi,mckenziethompson@example.org,+1-505-736-3507,1951-09-04,"25337 Sharon Loaf
Port Codyburgh, NC 11409",Gibbsfort,Minnesota,05065,Sweden,2025-08-27,2025-01-14 07:11:20,57.11538466958581,34311.30128792174,Gold,Sports,False,False
Kathryn,Crosby,darindavis@example.net,001-328-919-7302x9085,1980-05-01,"213 Vance Meadow Suite 125
North Todd, MS 63598",Sherryport,New Jersey,35716,Svalbard & Jan Mayen Islands,2025-03-26,2025-04-30 11:29:14,78.9426454509229,8279.320389011551,Gold,Electronics,False,False
Bryan,Webb,jason07@example.org,(791)419-9161x5911,1955-09-07,"USS Morgan
FPO AE 27263",Davidberg,Oklahoma,83523,Heard Island and McDonald Islands,2024-04-16,2025-01-20 19:11:01,81.61870733946854,2794.5211982901396,Gold,Clothing,True,True
